id,title,genres,release_date,runtime,score
9023,Spirit: Stallion of the Cimarron,Western Animation Adventure Comedy Family,2002-05-24,83.0,7.256091566932742
4614,The Sum of All Fears,Thriller Action Drama,2002-05-31,124.0,6.05119326843612
811,Silent Running,Adventure Drama Science Fiction,1972-03-09,89.0,6.329127769736651
3132,Bad Company,Action Adventure Comedy Thriller,2002-06-07,116.0,5.838199780461032
2501,The Bourne Identity,Action Drama Mystery Thriller,2002-06-14,119.0,7.265203766826507
9637,Scooby-Doo,Mystery Adventure Comedy,2002-06-14,88.0,5.569569905173469
12100,Windtalkers,Drama Action History War,2002-06-14,134.0,6.01341448305094
11544,Lilo & Stitch,Animation Family,2002-06-21,85.0,7.034535802704588
180,Minority Report,Action Thriller Science Fiction Mystery,2002-06-20,145.0,7.06449674599388
2022,Mr. Deeds,Comedy Romance,2002-06-28,96.0,5.770456480415517
11982,Look Who's Talking Now!,Romance Comedy Family,1993-11-05,96.0,5.488261983168679
608,Men in Black II,Action Adventure Comedy Science Fiction,2002-07-03,88.0,6.117853737736177
6278,Reign of Fire,Adventure Action Fantasy,2002-07-12,101.0,6.089779992820764
4147,Road to Perdition,Thriller Crime Drama,2002-07-12,117.0,7.195225288384092
11442,Halloween: Resurrection,Horror Thriller,2002-07-01,94.0,5.30967772805314
8869,Eight Legged Freaks,Action Comedy Horror Thriller,2002-07-17,99.0,5.771002837884934
8665,K-19: The Widowmaker,Drama History Thriller,2002-07-19,138.0,6.2380469144127595
10996,Stuart Little 2,Family Adventure Animation Comedy,2002-07-19,78.0,5.616886760026167
818,Austin Powers in Goldmember,Comedy Crime Science Fiction,2002-07-26,94.0,5.979320928211517
8764,Top Secret!,Comedy,1984-06-08,90.0,6.7899608826451985
2675,Signs,Drama Thriller Science Fiction Mystery,2002-08-02,106.0,6.406599951760496
9488,Spy Kids 2: The Island of Lost Dreams,Action Adventure Family,2002-08-07,100.0,5.570958605975071
9962,The Good Girl,Drama Comedy Romance,2002-01-12,93.0,6.274269136853425
9573,Blood Work,Crime Drama Mystery Thriller,2002-08-04,110.0,6.261552199839796
7451,xXx,Action Adventure Thriller,2002-08-09,124.0,5.866774667869098
9266,Blue Crush,Adventure,2002-08-08,104.0,6.031402203520755
9357,One Hour Photo,Horror Thriller,2002-08-21,96.0,6.566513764802524
9296,S1m0ne,Comedy Drama Science Fiction,2002-08-23,117.0,5.865667403616724
10323,Clash of the Titans,Adventure Fantasy Family,1981-03-15,118.0,6.658082374838925
9595,Hot Shots!,Action Comedy War,1991-07-31,84.0,6.415741061418081
9299,Thesis,Horror Thriller,1996-04-11,125.0,6.842382504432999
4108,The Transporter,Action Crime Thriller,2002-10-02,92.0,6.589264497845395
575,The Experiment,Drama Thriller,2001-03-07,114.0,7.15714888087834
9093,The Four Feathers,War Adventure Drama Romance,2002-09-08,132.0,6.486957759076311
1958,8 Women,Comedy Thriller Music Crime Mystery,2002-01-08,111.0,6.708891635688305
11013,Secretary,Comedy Drama Romance,2002-01-11,104.0,6.702926234090567
129,Spirited Away,Fantasy Adventure Animation Family,2001-07-20,125.0,8.22920889388099
11529,Sweet Home Alabama,Comedy Romance,2002-09-26,108.0,6.205236468205501
10771,The Tuxedo,Thriller Action Comedy Science Fiction,2002-09-27,98.0,5.587116687982759
2110,Wasabi,Drama Action Comedy,2001-10-31,94.0,6.297710522189118
9533,Red Dragon,Crime Thriller Horror,2002-09-29,124.0,6.672176892427592
1809,The Rules of Attraction,Comedy Drama Romance,2002-10-11,110.0,6.384164587699166
1430,Bowling for Columbine,Documentary,2002-10-09,120.0,7.089113738342463
8051,Punch-Drunk Love,Comedy Drama Romance,2002-10-25,95.0,6.802812413020976
1613,The 51st State,Thriller Action Comedy Crime,2001-12-07,93.0,6.175598540362536
565,The Ring,Horror Mystery,2002-10-18,115.0,6.497752294649321
12477,Grave of the Fireflies,Animation Drama War,1988-04-16,89.0,7.956414738924801
10285,Jason Goes to Hell: The Final Friday,Fantasy Horror Thriller,1993-08-13,87.0,5.21897566930175
11009,Saturday Night Fever,Drama Music,1977-12-16,118.0,6.492217889393599
11644,Blow Out,Drama Mystery Thriller,1981-07-24,108.0,6.971896560646959
9645,Ghost Ship,Horror Mystery Thriller,2002-10-25,91.0,5.568249019915321
9012,Jackass: The Movie,Documentary Comedy,2002-10-21,87.0,6.216066629011116
1360,Frida,Drama Romance,2002-08-29,123.0,7.0626109765542635
8427,I Spy,Action Adventure Comedy Thriller,2002-10-31,97.0,5.667372279680562
9021,The Santa Clause 2,Fantasy Comedy Family,2002-10-31,104.0,5.836445602463768
65,8 Mile,Drama,2002-11-08,110.0,6.771554637222617
672,Harry Potter and the Chamber of Secrets,Adventure Fantasy Family,2002-11-13,161.0,7.375803838384056
11880,Dog Soldiers,Horror Action Thriller,2002-05-10,105.0,6.606393576074224
9538,Scanners,Horror Science Fiction Thriller,1981-01-14,103.0,6.489642926325305
36669,Die Another Day,Adventure Action Thriller,2002-11-17,133.0,5.8847282342301295
64,Talk to Her,Drama Romance,2002-03-14,112.0,7.120725898246477
2103,Solaris,Drama Science Fiction Mystery Romance,2002-11-27,99.0,6.0705842266556225
9016,Treasure Planet,Adventure Animation Family Fantasy Science Fiction,2002-11-26,95.0,7.098047643807654
9932,Analyze That,Comedy Crime,2002-12-06,96.0,5.927108832918761
2757,Adaptation.,Comedy Crime Drama,2002-12-06,114.0,7.136556630334641
7299,Equilibrium,Action Science Fiction Thriller,2002-12-06,107.0,6.860879767167846
17360,Escape to Victory,Action Drama,1981-06-17,116.0,6.587846173191098
11852,The Hot Chick,Comedy Fantasy,2002-12-13,104.0,5.763577519358248
7303,Maid in Manhattan,Comedy Drama Romance,2002-12-13,105.0,5.814049485360987
201,Star Trek: Nemesis,Science Fiction Action Adventure Thriller,2002-12-13,117.0,6.192244311636921
2755,About Schmidt,Drama Comedy,2002-12-13,125.0,6.630998693220428
121,The Lord of the Rings: The Two Towers,Adventure Fantasy Action,2002-12-18,179.0,7.968693028322103
1429,25th Hour,Crime Drama,2002-12-16,135.0,7.054717892425907
3131,Gangs of New York,Drama History Crime,2002-12-14,167.0,7.052812765508815
2642,Two Weeks Notice,Comedy Romance,2002-12-19,101.0,6.038006487128909
4032,My Girl,Comedy Drama Family,1991-11-27,102.0,6.859857427522004
8392,My Neighbor Totoro,Fantasy Animation Family,1988-04-16,86.0,7.870780060286098
640,Catch Me If You Can,Drama Crime,2002-12-25,141.0,7.6518700794556604
1574,Chicago,Action Comedy Crime Drama Music,2002-12-26,113.0,6.820203875954064
590,The Hours,Drama,2002-12-27,114.0,6.864370875910989
423,The Pianist,Drama War,2002-09-24,150.0,7.975311123114865
262,The King of Comedy,Comedy Drama,1982-12-18,109.0,7.213249600731168
4912,Confessions of a Dangerous Mind,Comedy Crime Drama Romance Thriller,2002-12-30,113.0,6.554136766305497
12090,Just Married,Comedy,2003-01-09,95.0,5.626564024244739
10628,Kangaroo Jack,Comedy Adventure Crime,2003-01-17,89.0,5.247613934443391
11078,National Security,Action Comedy Crime Thriller,2003-01-17,88.0,5.885579985001794
598,City of God,Drama Crime,2002-02-05,130.0,8.062710891620638
10727,Darkness Falls,Thriller Horror,2003-01-24,86.0,5.684343657136214
9358,Final Destination 2,Horror Mystery,2003-01-31,90.0,5.976098104428462
1647,The Recruit,Action Thriller,2003-01-31,115.0,6.262091225447836
14645,Santa Claus Is a Stinker,Comedy,1982-08-25,88.0,6.9916647766962114
9919,How to Lose a Guy in 10 Days,Comedy Romance,2003-02-07,116.0,6.326887041568949
6038,Shanghai Knights,Action Adventure Comedy Western,2003-02-06,115.0,6.0873982859754605
9480,Daredevil,Fantasy Action Crime Science Fiction Thriller,2003-02-14,103.0,5.137799131467402
14873,The Jungle Book 2,Family Animation Adventure,2003-02-07,72.0,5.919119438220832
12139,Dennis the Menace,Family Comedy,1993-06-23,94.0,5.854032531683465
11615,The Life of David Gale,Drama Thriller Crime,2003-02-21,130.0,7.098743248007191
11635,Old School,Comedy,2003-02-21,91.0,6.571593137557197
10623,Cradle 2 the Grave,Action Crime Drama,2003-02-28,101.0,6.0680953083102604
9613,Spider,Drama Mystery Thriller,2002-12-13,98.0,6.435042601014062
10678,Bringing Down the House,Comedy,2003-03-07,105.0,5.889385509802635
9567,Tears of the Sun,Action Drama War,2003-03-07,121.0,6.41586834762901
979,Irreversible,Drama Thriller Crime Mystery,2002-05-22,97.0,6.958837061888344
455,Bend It Like Beckham,Comedy Drama Romance,2002-04-11,112.0,6.258133219044787
10632,The Hunted,Drama Action Thriller Crime,2003-03-11,94.0,6.214051734295833
2671,Ringu,Horror Thriller,1998-01-31,96.0,6.754838965831329
6171,Dreamcatcher,Drama Horror Science Fiction Thriller,2003-03-21,136.0,5.477621681118154
10782,Basic,Action Drama Mystery Thriller Crime,2003-04-18,98.0,6.297276253201611
9341,The Core,Action Thriller Adventure Science Fiction,2003-03-28,136.0,5.725433160550976
10735,What a Girl Wants,Comedy,2003-03-27,105.0,6.000697046444552
8409,A Man Apart,Action Drama,2003-04-04,109.0,6.055995995108609
1817,Phone Booth,Thriller Drama,2002-09-09,81.0,6.670949730505794
11299,Cowboy Bebop: The Movie,Action Animation Science Fiction,2001-09-01,116.0,6.904114712397378
9506,Anger Management,Comedy,2003-04-11,106.0,5.983659356372584
2662,House of 1000 Corpses,Horror,2003-04-11,89.0,6.1612219445547325
11817,Bulletproof Monk,Action Comedy Fantasy,2003-03-28,104.0,5.65791980660837
8326,Holes,Adventure Family Drama Comedy,2003-04-18,117.0,6.634845888382599
994,Straw Dogs,Crime Drama Thriller Mystery,1971-12-29,118.0,6.901985420360832
10514,The Andromeda Strain,Science Fiction Thriller,1971-03-12,131.0,6.763410994215519
1714,Fahrenheit 451,Drama Science Fiction,1966-09-14,112.0,6.764732720504817
2832,Identity,Mystery Thriller,2003-04-25,90.0,7.019819451152579
18736,The Lizzie McGuire Movie,Family Comedy,2003-04-25,94.0,6.03843874765647
36658,X2,Adventure Action Science Fiction Thriller,2003-04-24,133.0,6.786005979083796
10708,Daddy Day Care,Comedy Family,2003-05-03,92.0,5.803752644228462
10515,Castle in the Sky,Adventure Fantasy Animation Action Family Romance,1986-08-02,124.0,7.595346493674759
604,The Matrix Reloaded,Adventure Action Thriller Science Fiction,2003-05-15,138.0,6.690102271568504
10720,Down with Love,Action Comedy Romance Thriller,2003-05-08,101.0,6.2651224142008966
1555,The Spanish Apartment,Drama Comedy Romance,2002-05-17,122.0,6.806821820964965
310,Bruce Almighty,Fantasy Comedy,2003-05-23,101.0,6.403588635763708
12,Finding Nemo,Animation Family,2003-05-30,100.0,7.572066694659132
9654,The Italian Job,Action Crime,2003-05-30,110.0,6.590409821688347
9902,Wrong Turn,Horror Thriller,2003-05-30,84.0,6.093318120616655
584,2 Fast 2 Furious,Action Crime Thriller,2003-06-05,107.0,6.219481225607799
8092,This Boy’s Life,Drama,1993-04-09,115.0,6.760722482786149
290,Barton Fink,Comedy Drama,1991-08-01,116.0,7.157007072033975
10152,Dumb and Dumberer: When Harry Met Lloyd,Comedy,2003-06-13,85.0,5.123650441888746
11375,Hollywood Homicide,Action Adventure Comedy Thriller,2003-06-09,116.0,5.710163596207002
170,28 Days Later,Horror Thriller Science Fiction,2002-10-31,113.0,7.0492784989578565
9471,Charlie's Angels: Full Throttle,Action Adventure Comedy,2003-06-27,106.0,5.386948911872224
11482,The Tenant,Horror Thriller Fantasy,1976-05-26,125.0,7.12455810539802
1927,Hulk,Drama Action Science Fiction,2003-06-19,138.0,5.408477362184128
10327,"Legally Blonde 2: Red, White & Blonde",Comedy,2003-07-02,95.0,5.5732130291954665
14411,Sinbad: Legend of the Seven Seas,Family Animation Adventure,2003-07-02,86.0,6.562956618939056
296,Terminator 3: Rise of the Machines,Action Thriller Science Fiction,2003-07-02,109.0,5.939270138613917
22,Pirates of the Caribbean: The Curse of the Black Pearl,Adventure Fantasy Action,2003-07-09,143.0,7.477659408779856
8698,The League of Extraordinary Gentlemen,Fantasy Action Thriller Science Fiction,2003-07-11,110.0,5.792300010395769
8961,Bad Boys II,Adventure Action Comedy Thriller Crime,2003-07-18,147.0,6.315889195618263
9486,Johnny English,Adventure Action Comedy,2003-04-06,88.0,6.073211897527269
1996,Lara Croft Tomb Raider: The Cradle of Life,Action Adventure Fantasy Thriller,2003-07-21,117.0,5.5971767398257795
4464,Seabiscuit,Drama History,2003-07-22,141.0,6.662201356044129
12279,Spy Kids 3-D: Game Over,Action Adventure Comedy Family Science Fiction,2003-07-25,84.0,5.114269071446313
8273,American Wedding,Comedy Romance,2003-08-01,103.0,6.057491892216028
10330,Freaky Friday,Comedy,2003-08-03,97.0,6.070226426265731
9257,S.W.A.T.,Action Thriller Crime,2003-08-08,117.0,5.9146535254688555
6466,Freddy vs. Jason,Horror,2003-08-15,97.0,5.940331137943652
2055,Open Range,Western,2003-08-29,139.0,6.8032110138801976
11770,Shaolin Soccer,Action Comedy,2001-07-12,113.0,6.569539629428801
14926,Uptown Girls,Comedy,2003-08-15,92.0,6.269332334109701
10923,Agent Cody Banks,Action,2003-03-14,102.0,5.5251098306029505
18148,Tokyo Story,Drama,1953-11-03,136.0,7.4107837541163555
636,THX 1138,Drama Mystery Science Fiction,1971-03-11,86.0,6.427704268095823
9362,Tremors,Action Horror,1990-01-19,96.0,6.580589552726222
936,The Pink Panther,Comedy Crime,1963-12-19,115.0,6.731956438277647
10999,Commando,Action Adventure Thriller,1985-10-03,90.0,6.412896291282284
3782,Ikiru,Drama,1952-10-09,143.0,7.392864983534577
10610,The Medallion,Thriller Fantasy Action Comedy,2003-08-15,88.0,5.721018641122701
2830,My Boss's Daughter,Comedy Romance,2003-08-21,83.0,5.350642733354512
11351,Jeepers Creepers 2,Horror Thriller,2003-08-08,104.0,5.835720504182596
11547,Cabin Fever,Horror,2003-08-15,93.0,5.816614459229115
7270,Matchstick Men,Comedy Drama Crime Thriller,2003-09-01,116.0,6.798924909541815
1428,Once Upon a Time in Mexico,Action,2003-09-11,102.0,6.257221325412712
153,Lost in Translation,Drama,2003-08-31,102.0,7.23712520872122
8408,Day of the Dead,Horror Science Fiction,1985-07-19,96.0,6.743519068671388
13156,Secondhand Lions,Comedy Drama Family,2003-09-19,111.0,6.739090363067747
277,Underworld,Fantasy Action Thriller,2003-09-19,121.0,6.59255313473517
9707,Bubba Ho-tep,Comedy Horror Thriller Mystery Fantasy,2002-06-09,92.0,6.597086119149786
7288,Duplex,Action Comedy Thriller,2003-09-26,89.0,6.03905199081928
10159,The Rundown,Adventure Action Comedy Thriller,2003-09-26,104.0,6.417239112651135
10934,Under the Tuscan Sun,Romance,2003-04-30,113.0,6.4348352483453395
9662,The Triplets of Belleville,Adventure Animation Comedy Drama,2003-06-11,80.0,6.9635478726227085
837,Videodrome,Horror Mystery Science Fiction,1983-02-04,87.0,6.939381913366546
821,Judgment at Nuremberg,Drama History,1961-12-01,186.0,7.038549264612849
891,All the President's Men,Drama History Mystery Thriller,1976-04-04,138.0,7.291394373186172
11806,Beethoven,Comedy Family,1992-04-03,87.0,5.838930451180726
10438,Beethoven's 2nd,Family Comedy,1993-12-14,89.0,5.703803922211118
650,Boyz n the Hood,Crime Drama,1991-07-12,112.0,7.123974513856098
9874,Cobra,Action Crime Thriller,1986-03-21,87.0,5.84870874366677
4543,The Meaning of Life,Comedy,1983-03-31,107.0,7.0254869578689565
11046,Where Eagles Dare,Adventure Drama Action History War,1968-12-04,155.0,7.022835404429324
7442,Sleeping with the Enemy,Drama Crime Thriller,1991-02-08,99.0,6.254057510156507
25237,Come and See,Drama History War,1985-07-01,142.0,7.320881179463248
9871,Ginger Snaps,Drama Horror,2000-08-01,108.0,6.545483325985781
2116,Out of Time,Thriller Crime Drama,2003-10-03,105.0,6.228546911700484
1584,School of Rock,Comedy Music,2003-10-03,108.0,6.767642078030189
2056,The Station Agent,Drama Comedy,2003-01-26,88.0,7.002612101717761
322,Mystic River,Thriller Crime Drama Mystery,2003-10-07,138.0,7.4896352198044855
11775,Intolerable Cruelty,Crime Comedy Romance,2003-09-02,100.0,5.992454132037008
24,Kill Bill: Vol. 1,Action Crime,2003-10-10,111.0,7.662630796789321
11329,Runaway Jury,Drama Thriller,2003-10-09,127.0,6.767265202219308
9373,The Texas Chainsaw Massacre,Horror,2003-10-17,98.0,6.172017245711716
4256,Scary Movie 3,Comedy,2003-10-24,84.0,5.8972692364085955
10009,Brother Bear,Adventure Animation Family,2003-10-23,85.0,6.856544149006831
1807,Elephant,Drama Crime,2003-05-18,81.0,6.852235638492499
10536,The Italian Job,Action Crime Comedy Thriller,1969-06-02,99.0,6.823133463924654
605,The Matrix Revolutions,Adventure Action Thriller Science Fiction,2003-11-05,129.0,6.403551829243054
10719,Elf,Comedy Family Fantasy,2003-10-09,97.0,6.410089386410219
508,Love Actually,Comedy Romance Drama,2003-09-07,135.0,6.959448393808726
11846,Father of the Bride,Comedy Romance,1991-12-20,105.0,6.284998667846067
10715,Looney Tunes: Back in Action,Animation Comedy Family,2003-11-14,90.0,5.9025418050665035
8619,Master and Commander: The Far Side of the World,Adventure,2003-11-14,138.0,6.829518919360253
12146,The Missing,Thriller Western Adventure,2003-11-26,135.0,6.285634515343865
10588,The Cat in the Hat,Comedy Fantasy Family,2003-11-21,82.0,5.366248729519861
4970,Gothika,Horror Thriller,2003-11-21,98.0,5.934214587721948
470,21 Grams,Drama Crime Thriller,2003-09-06,124.0,7.094627664497484
10147,Bad Santa,Drama Comedy Crime,2003-11-26,91.0,6.414254617361652
10756,The Haunted Mansion,Thriller Fantasy Comedy Family Mystery,2003-11-25,87.0,5.442861644213298
9562,Timeline,Action Adventure Science Fiction,2003-11-26,116.0,5.754905607315546
9556,Darkman,Action Science Fiction Crime,1990-08-24,96.0,6.294341193837768
10234,Funny Games,Drama Horror Thriller,1997-05-14,103.0,7.057384062276559
860,WarGames,Thriller Science Fiction,1983-06-03,114.0,6.875589828568279
234,The Cabinet of Dr. Caligari,Drama Horror Thriller Crime,1920-02-25,78.0,7.253016660457233
5143,Hannah and Her Sisters,Comedy Drama,1986-02-07,107.0,7.130662275887304
8010,Highlander II: The Quickening,Action Fantasy Science Fiction,1991-01-30,91.0,5.3465799301359915
9292,Hudson Hawk,Action Adventure Comedy,1991-05-23,100.0,5.794883480323506
11850,Invasion of the Body Snatchers,Horror Mystery Science Fiction Thriller,1978-12-19,115.0,6.843668322099039
951,Kindergarten Cop,Comedy,1990-12-21,111.0,5.934214587721948
9319,The Last Boy Scout,Action Thriller,1991-12-11,105.0,6.4936167884300975
1643,Last Tango in Paris,Drama Romance,1972-10-14,129.0,6.849435784851812
3112,The Night of the Hunter,Thriller Crime,1955-04-03,93.0,7.438938007961061
1825,Over the Top,Action Drama,1987-02-13,93.0,5.952086179105346
10538,Passenger 57,Action Adventure Thriller,1992-11-05,84.0,5.929656400803596
3176,Battle Royale,Drama Thriller Adventure,2000-12-16,114.0,7.185220758629102
5336,"Salò, or the 120 Days of Sodom",History War Drama Horror,1975-11-22,116.0,6.423931532399847
11824,Teen Wolf,Comedy Fantasy Romance,1985-08-23,91.0,6.167642287479479
483,Wild at Heart,Comedy Crime Thriller,1990-05-01,124.0,6.831884858165118
10166,The Witches,Adventure Fantasy Horror,1990-02-16,91.0,6.605662275887305
